publishedAt,authorDisplayName,textDisplay,likeCount
2025-10-20T09:51:25Z,@Kristina0786-oc1hx,gak jelas banget ğŸ˜¡ğŸ˜¡ğŸ˜¡ udah keceng suaranya ğŸ˜¡ğŸ˜¡ğŸ˜¡,0
2025-10-20T09:50:11Z,@SitiAminah-vp6kh,Jangan di lempar juga kali,0
2025-10-20T09:47:20Z,@mirayanti-h5v,nomor  5  yang  lucuğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚,4
2025-11-09T04:29:04Z,@sugihartono5074,ğŸ˜‚ğŸ˜…ğŸ˜‚ğŸ˜…ğŸ˜‚ğŸ˜…ğŸ˜‚ğŸ˜…ğŸ˜‚ğŸ˜…ğŸ˜‚ğŸ˜…ğŸ˜‚,0
2025-10-20T09:37:18Z,@emyhady4982,Yang no 1 tutup nya penyok,0
2025-10-20T09:12:16Z,@mikeputrilestari9111,Nomor 5 jir lucu bgt ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚,2
2025-10-20T08:49:44Z,@MilaAstuti-kf6sj,Piringnya mabuk,0
2025-10-20T08:49:35Z,@MilaAstuti-kf6sj,ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚,0
2025-10-20T08:46:02Z,@TantriPradnyadewi,ya ğŸ¤—ğŸ‘Š,0
2025-10-20T08:28:17Z,@Annida_rizuki,Orang gila ğŸ˜‚,0
2025-10-20T08:28:17Z,@atayaAndikaputra,ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ¤£ğŸ¤£ğŸ¤£ğŸ¤£ğŸ˜ªğŸ˜ª masak sayang makan Sayang jangan bilang ke itu makanya orangğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚,1
2025-10-20T08:13:07Z,@NurHasanah-eg5sl,Nomor 1 kaya lapar banget,1
2025-10-20T07:40:43Z,@MarisaEmilda,itu lucu banget bikin ketawa itu maka atau bukan si ğŸ˜‚,2
2025-10-20T07:36:04Z,@SazkiaNoviani,ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚sayang saaaaaaaaaaaaaang,0
2025-10-20T07:06:21Z,@FakihIlham-p7d,ğŸ˜‚ğŸ˜…ğŸ˜ğŸ˜†ğŸ˜„ğŸ¤£ğŸ˜‚ğŸ˜ƒğŸ˜„ğŸ˜€,0
2025-10-20T06:38:21Z,@Sudarsono-zz6fo,wkwkwkwkwkwk seng nomor satu bantermenğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ bilang nya saya aaaaaaaaaa aaaa ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚,0
2025-10-20T06:25:53Z,@MuAlim-z9d,Lemot ah,0
2025-10-20T05:34:03Z,@meylisanursanti9550,Berisik bangğŸ˜®ğŸ˜®ğŸ˜®ğŸ˜®ğŸ˜®ğŸ˜®ğŸ˜‚ğŸ˜‚,0
2025-10-20T05:21:02Z,@mascaarif460,ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ¤£ğŸ¤£ğŸ¤£ itu orang lagi kelaparan kali sayang makan sayang,2
2025-10-20T03:12:32Z,@anggiagus7585,Orang jelekğŸ˜Š,0
2025-10-20T01:26:29Z,@AmoiMeimei,Yang terakir lucu bangetğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚,14
2025-11-02T09:45:41Z,@TitikSubandia,ğŸ˜ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚,1
2025-11-03T05:03:46Z,@Random_seruuu,ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚,0
2025-11-03T05:04:06Z,@Random_seruuu,yaitu mencintai apakah coco,0
2025-11-07T15:19:28Z,@NaufalAbdullah-i5z,hIaiauiNisağŸ’¯ğŸ’¯ğŸ˜­ğŸ˜­ğŸ˜­,0
2025-11-09T04:52:57Z,@MiraWati-p8p,ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜…ğŸ˜…,0
2025-10-19T22:18:29Z,@sintalamsu7504,Serius yang pertama masi SD padahal udah gedek kayak sma,1
2025-10-19T14:00:13Z,@AkunGame-fw3xp,Kok lucu sekali itu yang lucu itu yang baju biru,1
2025-10-19T11:21:56Z,@WarehouseLawangAgung,Yang rerakhir kocak banget wkwkwkwkwk,1
2025-10-19T11:14:11Z,@ApriliaNursabeni,Ih ikuti sodara saya yang namanya oka,2
2025-10-19T10:23:57Z,@Starphone-k7v,1 mantap bang,0
2025-10-19T09:04:52Z,@AzmiRazak-r5e,ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚,0
2025-10-19T06:20:43Z,@TatiRoaita,Woyy yang terakhir ngakak banget sumpah di banting dong tutup nyğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚,4
2025-10-19T05:21:59Z,@sholehudin8314,yang  ketularan  anak  nya  Martin<br>ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚<br>pake  sayang  sayan)g  mana<br>ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚<br>aku    bukan  ketawa  tapli  vidio  nya  itulohpp<br>ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚,1
2025-10-19T01:31:26Z,@rendisaputra7557,Itu yang terakhir khasian banget ya Allah ğŸ˜­ğŸ˜­ğŸ˜­ğŸ˜­ğŸ˜­ğŸ˜­ğŸ˜­ğŸ˜­ğŸ˜­ğŸ˜­ğŸ˜­ğŸ˜­ğŸ˜­ğŸ˜­ğŸ˜­ğŸ˜­ğŸ‘ğŸ‘ğŸ‘ğŸ‘ğŸ‘ğŸ™ŒğŸ‘ğŸ„,37
2025-10-22T15:26:24Z,@johandwipamahardika1383,8ğŸ¤¬,4
2025-10-28T03:49:01Z,@MahyuniKln,ffrrrodugeoeiâ¤â¤â¤â¤â¤â¤â¤â¤â¤â¤â¤â¤â¤â¤â¤â¤â¤â¤â¤â¤â¤â¤â¤â¤ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ‰ğŸ‰ğŸ‰ğŸ‰ğŸ‰ğŸ‰ğŸ‰ğŸ‰ğŸ‰ğŸ‰ğŸ‰ğŸ‰ğŸ‰ğŸ‰ğŸ‰ğŸ˜¢ğŸ˜¢ğŸ˜¢ğŸ˜¢ğŸ˜¢ğŸ˜¢ğŸ˜¢ğŸ˜¢ğŸ˜¢ğŸ˜¢ğŸ˜¢ğŸ˜¢ğŸ˜®ğŸ˜®ğŸ˜…ğŸ˜…ğŸ˜…ğŸ˜…ğŸ˜ŠğŸ˜ŠğŸ˜ŠğŸ˜ŠğŸ˜ŠğŸ˜ŠğŸ˜ŠğŸ˜ŠğŸ˜ŠğŸ˜ŠğŸ˜Šididididisoeieiiriririeidiosoeieieieiieieieidiieieieoeiididiieieyrkfkckcidkdoodidoiduvhgcoododdidififiidififirirrififiidusieifiugycidididi,0
2025-10-28T05:40:11Z,@thranjlok226,ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ YouTube filmnya lucu banget yang kayak SMP pakai tas sayang makan sayang suara ibu,1
2025-10-30T11:09:48Z,@futsalgrandmaster,WAH cantikk banget kakak nyaaa yang nombor 5 ohh my god so pretty girll,0
2025-11-02T10:15:46Z,@hanzgmg7620,ğŸ˜…ğŸ˜…ğŸ˜…ğŸ˜…ğŸ˜…gakdilemparjugakali,0
2025-10-19T01:01:23Z,@hermayahermaya9304,jangan dirusak dong...nanti guru kalian disuruh ganti loh....norak,0
2025-10-18T14:09:09Z,@DapoerMakOneng,Yang kelima masih SD jir,1
2025-10-18T14:03:17Z,@ReyvhalMaulanha,gw yang malu njrğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚,0
2025-10-18T13:30:19Z,@raffaachanel4263,Sayang sayang pala bapa kau sayang ğŸ¤¬ğŸ¤¬ğŸ¤¬ğŸ¤¬,0
2025-10-18T13:08:53Z,@Sndhhehdns,Kalau mbg lihat ini pasti ndak dikasih makan gratis lagi yang bilang sayang pasti kalau bikin kayak begini bikin lecet tahu ini tuh tidak boleh kena lantai nanti lecet,1
2025-10-21T10:32:04Z,@SujjalitaChaniago,Ya bg kata kepala sekola ku kalo lecet harus diganti 100 RB bg,0
2025-10-18T12:50:38Z,@malasari_cs2777,Yarue udah sayang lagi om martin,1
2025-10-18T12:36:51Z,@bawbawofficial2075,Gw suka nomor 5,0
2025-10-18T12:17:15Z,@mellyjanet,Bro telah melupakan bissmillah,1
2025-10-18T11:36:06Z,@AgusAriyanto-h4p,iyağŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ¤£ğŸ˜‚,0
2025-10-18T11:22:17Z,@MariyamMariyam-l9e,Paling trakhir lucu banget ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚,12
2025-10-21T10:07:08Z,@ArifSetiawan-n8f,Kalian gak usah kayak gitu nggak sih lebay namanya kaliğŸ˜‚<br>Kok kayak cewek ya kalian ini buat buatnya kok satunya ada yang dibanting,0
2025-10-21T13:21:15Z,@alamsidomulyo4538,Terbang.gak.tu.wkwkwkwkwkğŸ˜‚ğŸ˜‚ğŸ˜‚,0
2025-10-22T12:15:27Z,@MariyamMariyam-l9e,â€‹@alamsidomulyo4538lucu kanğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚,0
2025-10-18T11:18:36Z,@SuwarsihSuwir,yang  terak  hir  paling  lucuğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚,8
2025-10-18T10:51:51Z,@yeninovrida,Yang terakhir  lucu banget wkwkwkwk,1
2025-10-18T10:50:10Z,@emmigultom4919,yangnomorsatulucubgt,0
2025-10-18T09:57:00Z,@maghfirohmulianti7869,Nomer 1 rebih lucu bejirğŸ˜‚,1
2025-10-18T09:53:36Z,@dayatershiwsw8042,Meraka GK malu,0
2025-10-18T07:41:03Z,@trisnawidhianingsih24ningsih,yang no 5 lebai,0
2025-10-18T07:21:09Z,@indahchannel2022,Kok yang pertama mirip loisa yağŸ˜…,1
2025-10-18T06:59:18Z,@franasad4595,Awalnya:biasa aja akhir nya ğŸ—¿ğŸ—¿,1
2025-10-18T06:48:21Z,@madarauchihasadboys,Caper njir,0
2025-10-18T06:39:23Z,@Dafiq2967,Gua dengernya saya &quot;makan saya&quot; Makan diri sendiri,1
2025-10-18T05:56:08Z,@YasakaMahe-ht2ds,Dunia hampir dikuasai oleh video seperti ini,2
2025-10-20T13:07:47Z,@mules_aa,ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ‰ğŸ‰ğŸ‰,0
2025-10-18T05:51:47Z,@TatyanaJyotika,Dulu yourebun sekarang sayanggggggggggggggggğŸ˜…ğŸ˜…,2
2025-10-18T05:30:41Z,@RirisKusumadewi,Astaga burikbangetğŸ¤£ğŸ¤£ğŸ¤£ğŸ¤£ğŸ¤£ğŸ¤£ğŸ¤£ğŸ¤£ğŸ¤£ğŸ¤£ğŸ¤£ğŸ¤£ğŸ¤£ğŸ¤£ğŸ¤£ğŸ¤£ğŸ¤£ğŸ¤£ğŸ¤£ğŸ¤£ğŸ¤£ğŸ¤£ğŸ¤£à­§â (â ï¼¾â â ã€°â â ï¼¾â )â à­¨<br>ã€€ã€€ï½¡ï¾Ÿï¾Ÿï½¥ï½¡ï½¥ï¾Ÿï¾Ÿï½¡<br>         ï¾Ÿã€‚        ï½¡ï¾Ÿ<br>             ï¾Ÿï½¥ï½¡ï½¥ï¾Ÿ<br>       ï¸µ               ï¸µ<br>    (        â•²       /       /<br>      â•²          â•²/       /<br>           â•²          â•²  /<br>          â•­ Í¡   â•²           â•²<br>     â•­ Í¡   â•²        â•²       ï¾‰<br>â•­ Í¡   â•²        â•²         â•±<br> â•²       â•²          â•±<br>      â•²         â•±<br>          ï¸¶ <br>ï½¥ ï½¡<br>ã€€â­âˆ´ï½¡ã€€<br>ã€€ã€€ğŸŒŸï¾Ÿï½¥ï½¡<br>       ï¾ŸğŸ’«ï½¡<br> ã€€ã€€    âœ¨ğŸŒŸ ğŸ’« ã€€<br>ã€€ã€€   ï½¥ï¾Ÿâ­ï½¡ï½¥<br> ã€€ã€€ã€€ã€€â­âœ¨ï½¡Â·<br>ã€€ â­ï½¥ï½¡ğŸŒŸï½¥ï½¡âœ¨ğŸŒŸ<br>ã€€ã€€ã€€  âœ¨ğŸŒŸ<br>ã€€ã€€ã€€ã€€ ï½¥ï¾ŸğŸ’«âœ¨Â°<br>ã€€ã€€   ğŸŒŸ ï¾Ÿï½¥ï½¡ ğŸ’« ï½¡<br>ã€€ã€€ã€€ã€€ã€€ï¾Ÿâ­ï½¡ï¾Ÿâœ¨ ğŸŒŸ,1
2025-10-18T04:57:11Z,@DzakyMarthadiradja,Mbg beracunâ˜ ï¸,0
2025-10-18T04:33:07Z,@cepjamaludin4251,Yang kedua cowok nya nomong sayang ada yang ngomong oky sayang,0
2025-10-18T04:20:40Z,@SartiKliwon,Wong ora waras,0
2025-10-18T04:13:03Z,@regangerrard768,Nomor 1 barbar bangetğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚,1
2025-10-18T04:08:51Z,@HimuraKids,yang nomor lima mirip  loisa gak sih,0
2025-10-18T04:06:04Z,@regangerrard768,Dia kayak nya gay,0
2025-10-18T04:05:50Z,@regangerrard768,Sama,0
2025-10-18T04:01:56Z,@ratusalsabila4866,Wow sangat gabut sekali yağŸ—¿,0
2025-10-18T03:51:07Z,@BellaSwan-n5w,Berisik banget sihhhğŸ˜…,0
2025-10-18T03:26:24Z,@MuhammadRafkaAlAyyubi,Nomor 5 cantik banget,0
2025-10-18T03:23:54Z,@IkaNoviyani-n8k,ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚,0
2025-10-18T03:02:47Z,@hazeliaalsava,Yang ke 1 mukanya mirip neymar,1
2025-10-18T04:08:01Z,@sintiadewi8514,Gelo,1
2025-10-18T02:47:20Z,@RyanPratama-zy7zh,Yang terakhir barbar bgt jirrr,1
2025-10-18T02:43:02Z,@bintang_meme10,Nomor.2 sayaaaangggg makan sayang tiba tiba ada suara Iyaaaa.... SayangğŸ˜‚,1
2025-10-18T02:34:38Z,@MangAji-f5n,"Dsfsyyxttrwtw7wiwvs cn,ğŸ˜ŠğŸ˜…ğŸ˜…ğŸ˜…ğŸ˜…ğŸ˜®ğŸ˜®ğŸ‰ğŸ˜‚",0
2025-10-18T02:17:59Z,@AgunhGgg,Yang no 5 cantik,0
2025-10-18T01:11:06Z,@alajja4,gw yang malu njr,50
2025-10-18T12:27:41Z,@RomeesaMalika,SamağŸ—¿ğŸ—¿ğŸ—¿,4
2025-10-19T00:23:47Z,@alfarizi8630,KaKğŸ˜‚ğŸ˜‚ğŸ˜‚ koluc,1
2025-10-19T01:10:40Z,@UtiKusmiyati,Nanti kalok rusak ganti dong 80 ribu,0
2025-10-19T01:11:15Z,@UtiKusmiyati,Mana suara nya cempreng,0
2025-10-20T02:34:12Z,@SumarwanPutra-o8u,nomor1 paling lucu,0
2025-10-18T01:02:20Z,@RatnaNingsih-l7m,Mereka yang bertindak gw yang maluğŸ˜‚,35
2025-10-18T02:23:22Z,@mon_lovers,Eh ha.,1
2025-10-18T03:11:44Z,@EninekaPutri,Apaan coba lu,0
2025-10-18T03:22:40Z,@RatnaNingsih-l7m,â€‹@EninekaPutriapaan coba?? Maksudnya gw yang malu liat video itu jir lu kenapa sihh,1
2025-10-19T01:54:00Z,@widasanti2023,Yang nomor 1 lucu core sampai dibanting tutup MBG nya ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ nasib nasib ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚,0
2025-10-20T03:39:33Z,@AyuAja-uy9wc,ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚,1
2025-10-18T00:16:11Z,@maulidyalidya1785,"Gk sabar akhir Oktober ini, pakai dpat MBG",1
2025-10-17T21:13:33Z,@lussyetikasari8982,Nomer  1paling  lucu,0
2025-10-17T16:27:43Z,@Sil_uman,&quot;Bro telah melupakan bismillah,9
2025-10-17T22:39:38Z,@hafizgibran5562,Doa juga,2
2025-10-17T23:52:58Z,@nuritakusumadewi,Di lempar jirrrr,0
2025-10-18T03:14:28Z,@HamzahZainal-qw4rn,Bro tu hiburan merekağŸ˜’ğŸ§ğŸ§,0
2025-10-17T15:42:51Z,@DedeFasha-du6fe,Hhhhhhhhhhhhâ¤â¤â¤,1
2025-10-17T15:33:40Z,@NiKadekSusantiDwiYani-f2s,MBG-MAKAN BERACUN GRATIS,0
2025-10-17T22:35:27Z,@IgaDesy,Kan  bisa  juga  mbg  makanan  bergizi  gratis,0
2025-10-17T15:12:57Z,@foxlezzzzzzz,day 1 cosplay orang gilağŸ˜‚,0
2025-10-17T15:08:21Z,@ManAa1-x3k,satu kila  1,0
2025-10-17T14:23:07Z,@AnoAno-n5b,nomer 1paling lucu,34
2025-10-18T14:28:20Z,@channel_ani-j9r,Kalian nemu sesuatu yang janggal yang no mer dua ada yang bilang oke sayang katannya terus yang nomer satu tutup nya awas kena kepala temennya sampe di lempar pula,3
2025-10-19T02:07:30Z,@hidayatullah-6435,ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜…ğŸ˜…ğŸ˜…,3
2025-10-19T13:03:01Z,@RafikUddin-f3b9g,luğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚lu,0
2025-10-20T06:20:44Z,@JASON_VOKALIS,Yang ke 1 brutal banget ampe ke lempar jauh ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚paling laper banget terus ngamuk,0
2025-10-20T09:52:13Z,@agusyuliana1090,Jtdgfdutegtebfe ehh ternyata ada jd,0
2025-10-17T14:14:00Z,@Natasya_guys,Yang nomor lima bukanya loisa ya mirip soalnya,0
2025-10-17T13:35:51Z,@JusnaHutagalung,Kami matca sayang,0
2025-10-17T13:19:34Z,@sisjjsjsjsjjsajnsksnsnxn488,yg terakhir hrs ganti rugi lah udaadi ketok smpe penyok dilempar lagi,1
2025-10-17T12:43:49Z,@UsupUsup-sp2iu,Yg nmr lima kayak loisa jir,2
2025-10-17T12:01:32Z,@BondanPangestu-d6s8g,ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚,1
2025-10-17T11:48:07Z,@AmmarFaeyzafahrullah,Yang pertama mirip loisa,1
2025-10-17T12:27:51Z,@qaylakey,duağŸ˜ŠğŸ˜ŠğŸ˜ŠğŸ˜ŠğŸ˜ŠğŸ˜ŠğŸ˜ŠğŸ˜ŠğŸ˜ŠğŸ˜Š,1
2025-10-17T12:55:13Z,@BossBessarBossBesar,Kak rusak gak tuh ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚,0
2025-10-17T13:41:08Z,@FeranikaMaharani-t4p,â¤â¤â¤â¤â¤â¤â¤â¤â¤â¤â¤â¤â¤â¤â¤â¤â¤â¤,1
2025-10-17T05:52:37Z,@SakuriSakuri-y1g,Norak,1
2025-10-17T06:07:01Z,@fatwaandini2517,bilang aja belum dapat mbg ğŸ˜¹,2
2025-10-17T07:44:51Z,@Ica-c3t,HahahağŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚,2
2025-10-17T09:19:35Z,@MuhammadAbas-zz8gb,Kalo norak GK usah nonton,2
2025-10-17T10:43:58Z,@Almirakiandrap,Salpok Ama yang bilang ok sayanggg,1
